offense_completion_percentage,offense_total_yards_gained_pass,offense_total_yards_gained_run,offense_ave_yards_gained_pass,offense_ave_yards_gained_run,offense_total_air_yards,offense_ave_air_yards,offense_total_yac,offense_ave_yac,offense_n_plays_pass,offense_n_plays_run,offense_n_interceptions,offense_n_fumbles_lost_pass,offense_n_fumbles_lost_run,offense_total_epa_pass,offense_total_epa_run,offense_ave_epa_pass,offense_ave_epa_run,offense_total_wpa_pass,offense_total_wpa_run,offense_ave_wpa_pass,offense_ave_wpa_run,offense_success_rate_pass,offense_success_rate_run,defense_completion_percentage,defense_total_yards_gained_pass,defense_total_yards_gained_run,defense_ave_yards_gained_pass,defense_ave_yards_gained_run,defense_total_air_yards,defense_ave_air_yards,defense_total_yac,defense_ave_yac,defense_n_plays_pass,defense_n_plays_run,defense_n_interceptions,defense_n_fumbles_lost_pass,defense_n_fumbles_lost_run,defense_total_epa_pass,defense_total_epa_run,defense_ave_epa_pass,defense_ave_epa_run,defense_total_wpa_pass,defense_total_wpa_run,defense_ave_wpa_pass,defense_ave_wpa_run,defense_success_rate_pass,defense_success_rate_run,score_diff
0.5508021390374331,3381,1610,6.026737967914438,4.170984455958549,4172,8.277777777777779,1686,5.474025974025974,561,386,19,7,8,-37.023060876615595,-35.691871615557844,-0.06599476092088341,-0.09246598864134155,-0.7767590618292202,-1.520402916329266,-0.0013845972581626028,-0.003938867658884109,0.43137254901960786,0.41968911917098445,0.5746527777777778,3507,1723,6.088541666666667,3.94279176201373,4028,7.404411764705882,1820,5.515151515151516,576,437,12,2,4,38.885284066510714,-12.863523783757357,0.0675091737265811,-0.02943598119852942,-0.014157802042704337,0.033205518000266276,-2.457951743525059e-5,7.598516704866425e-5,0.4305555555555556,0.38443935926773454,-42
0.5996621621621622,3618,1850,6.111486486486487,4.204545454545454,4118,7.3931777378815084,1631,4.594366197183098,592,440,13,9,3,1.1259742049415404,-28.032919042566718,0.001901983454293143,-0.0637111796421971,-0.5125142429117183,-0.46870901484752037,-8.657335184319566e-4,-0.0010652477610170916,0.4594594594594595,0.4,0.5476190476190477,2999,1918,5.950396825396825,4.512941176470588,3741,7.8924050632911396,1401,5.076086956521739,504,425,22,3,3,-46.06300037880957,-28.36773378138286,-0.09139484202144756,-0.06674760889737144,-0.9927828021827739,-0.4356024878533712,-0.0019698071471880435,-0.0010249470302432263,0.4226190476190476,0.3623529411764706,38
0.569593147751606,2826,2215,6.0513918629550325,4.520408163265306,3928,8.651982378854626,1329,4.996240601503759,467,490,9,4,4,2.537143498448203,-14.172108031591273,0.005432855457062534,-0.028922669452227087,0.25827238752246895,-0.10084387008322715,5.53045797692653e-4,-2.0580381649638193e-4,0.4282655246252677,0.39591836734693875,0.5568181818181818,3198,1510,5.191558441558442,3.842239185750636,4676,8.174825174825175,1475,4.312865497076023,616,393,20,7,3,-108.17785806156998,-33.104455013090046,-0.1756134059441071,-0.08423525448623422,-2.559637683698137,-1.3361621087983786,-0.004155255980029444,-0.003399903584728699,0.40584415584415584,0.37659033078880405,141
0.5813528336380256,3025,2110,5.530164533820841,4.557235421166307,3389,6.684418145956608,1794,5.6415094339622645,547,463,6,5,6,-20.587060319099667,-16.91179388395654,-0.03763630771316209,-0.03652655266513292,0.2640006947824556,0.41229635038552614,4.826338113024782e-4,8.904888777225186e-4,0.4351005484460695,0.4017278617710583,0.5461393596986818,3097,1540,5.832391713747646,3.989637305699482,4292,8.482213438735178,1424,4.927335640138408,531,386,13,3,2,-1.944660351267286,-29.67458531542571,-0.003662260548525962,-0.07687716402960028,0.17620591204884228,-0.6371505780924047,3.318378757981964e-4,-0.0016506491660424993,0.423728813559322,0.40932642487046633,-31
0.6400651465798045,4021,1506,6.54885993485342,4.3652173913043475,4579,7.787414965986395,1770,4.5038167938931295,614,345,18,9,7,18.54217321452243,-39.53934084280627,0.03019897917674663,-0.11460678505161237,1.2034083088132057,-0.25634507690758723,0.00195994838568926,-7.430292084277891e-4,0.496742671009772,0.3826086956521739,0.5440251572327044,3744,1812,5.886792452830188,4.598984771573604,5398,9.102866779089377,1752,5.063583815028902,636,394,21,5,1,-34.487368228846435,-29.308683172691197,-0.05422542174346924,-0.07438752074287105,0.08628173008800477,-0.8642955497049456,1.35663097622649e-4,-0.0021936435271699127,0.4276729559748428,0.3477157360406091,50
0.5617597292724196,3571,1891,6.042301184433164,4.337155963302752,4732,8.419928825622776,1520,4.578313253012048,591,436,17,4,3,45.90010552927612,-8.672070605831511,0.07766515317982423,-0.019890070196861263,1.4837290556171454,-0.13760701383771767,0.0025105398572202123,-3.156124170589855e-4,0.45685279187817257,0.38990825688073394,0.5957446808510638,3873,1717,6.867021276595745,4.0591016548463354,4626,8.630597014925373,1595,4.747023809523809,564,423,15,5,6,55.022572294337905,-46.04035695970249,0.09755775229492536,-0.10884245144137704,1.4358334124751102,-1.0552326330223127,0.0025458039228282094,-0.00249463979437899,0.4734042553191489,0.39952718676122934,38
0.5889908256880734,3413,2214,6.2623853211009175,4.8130434782608695,4400,8.661417322834646,1668,5.196261682242991,545,460,13,4,3,35.4843955880345,19.080237185903098,0.06510898273033855,0.04147877649109369,0.5138529674222111,0.09857032953375489,9.428494815086442e-4,2.1428332507338017e-4,0.45504587155963305,0.42391304347826086,0.5523465703971119,3316,1502,5.985559566787003,3.5341176470588236,4398,8.425287356321839,1523,4.977124183006536,554,425,22,7,2,-67.5139639050906,-49.18838976758307,-0.12186636083951372,-0.11573738768843074,-0.4309328006069312,-1.4271446039192899,-7.77857040806735e-4,-0.0033579873033395056,0.388086642599278,0.36470588235294116,130
0.5256673511293635,2515,1875,5.164271047227926,4.496402877697841,3549,8.065909090909091,1351,5.27734375,487,417,19,4,3,-82.65224837591349,-32.16445792751443,-0.1697171424556745,-0.07713299263192908,-2.725968119377971,-0.45389458889232004,-0.005597470471001994,-0.0010884762323556836,0.35728952772073924,0.40047961630695444,0.5334538878842676,2939,2530,5.314647377938517,4.884169884169884,4259,8.26990291262136,1355,4.593220338983051,553,518,28,2,2,-81.54838877920443,38.7939010612588,-0.14746544083038776,0.07489170089046102,-1.9820432554881426,0.6810798063528379,-0.0035841650189659003,0.0013148258809900345,0.39421338155515373,0.4343629343629344,-68
0.5333333333333333,2801,2514,5.658585858585859,4.91015625,4149,9.058951965065502,1240,4.732824427480916,495,512,20,3,6,-45.97708405016459,-6.0641490323051155,-0.0928829980811406,-0.011844041078720929,-1.4797260603042957,0.2423404166946077,-0.0029893455763723145,4.733211263566557e-4,0.4202020202020202,0.392578125,0.5820610687022901,3056,2009,5.8320610687022905,4.555555555555555,3486,7.114285714285714,1487,4.8754098360655735,524,441,22,8,5,-70.65181467583328,-7.520030756977729,-0.13483170739662842,-0.01705222393872501,-1.0281779956666433,-0.11416223311283269,-0.001962171747455426,-2.588712768998474e-4,0.42366412213740456,0.4217687074829932,7
0.5723905723905723,3478,1500,5.8552188552188555,4.109589041095891,4605,8.25268817204301,1600,4.705882352941177,594,365,27,2,3,-59.935912472853076,-31.95652513132171,-0.10090220955025771,-0.08755212364745674,-0.1718772913889346,-1.32166435816419,-2.893557094089808e-4,-0.003620998241545726,0.4107744107744108,0.36712328767123287,0.6046099290780141,3398,2025,6.024822695035461,4.440789473684211,4477,8.495256166982923,1571,4.607038123167156,564,456,13,9,4,34.14097809383138,-25.25908480165573,0.060533649102537904,-0.0553927298281924,1.2175419879884042,-0.3295785194130054,0.0021587623900503616,-7.227599109934329e-4,0.45390070921985815,0.4144736842105263,-48
0.5663366336633663,2892,2069,5.7267326732673265,4.179797979797979,3876,8.194503171247357,1314,4.594405594405594,505,495,13,9,1,6.676190023146106,-21.948695152297898,0.013220178263655655,-0.0443407982874705,0.9858066480480108,0.7703626336359216,0.0019520923723722985,0.0015562881487594376,0.4633663366336634,0.3939393939393939,0.5520833333333334,3249,1580,5.640625,4.061696658097686,4846,8.974074074074075,1636,5.160883280757098,576,389,19,2,4,-33.81155308075622,-27.29723748433174,-0.058700612987423996,-0.0701728470034235,-0.8995602528994129,-0.9767519768446925,-0.0015617365501725917,-0.002510930531734428,0.40625,0.42159383033419023,14
0.4639830508474576,2076,2094,4.398305084745763,4.2303030303030305,3719,8.433106575963718,1054,4.812785388127854,472,495,18,8,5,-140.90740789527268,-36.492430252038886,-0.2985326438459167,-0.07372208131725028,-3.056392781406556,0.21219853526092636,-0.006475408435183382,4.2868390961803304e-4,0.3199152542372881,0.36767676767676766,0.5599284436493739,3909,2331,6.992844364937389,4.728194726166328,4029,7.763005780346821,2235,7.140575079872204,559,493,10,1,5,66.26018355334551,9.416293806969751,0.11853342317235332,0.019099987438072515,1.1577471099143235,0.4019360575905745,0.002071103953335105,8.152861208733762e-4,0.4472271914132379,0.4300202839756592,-130
0.5962199312714777,4287,2121,7.365979381443299,5.05,4186,7.638686131386861,2283,6.579250720461095,582,420,9,5,3,103.56564983163123,-0.7827339182696376,0.17794785194438356,-0.0018636521863562802,2.9037949422500895,0.5309584454095371,0.004989338388745858,0.0012641867747846122,0.48281786941580757,0.43333333333333335,0.5611745513866232,3615,1456,5.8972267536704734,4.067039106145251,4674,8.2,1912,5.590643274853801,613,358,11,6,4,-5.4988976281634905,-43.85646588278761,-0.008970469213969804,-0.12250409464465813,0.9142646716929732,-1.3624068331787367,0.0014914594970521586,-0.003805605679270214,0.42088091353996737,0.3575418994413408,111
0.5760135135135135,3627,1845,6.1266891891891895,4.251152073732719,3944,7.093525179856115,1969,5.774193548387097,592,434,13,5,4,-1.1070667895789086,-35.18044150176786,-0.0018700452526670755,-0.08106092511928077,0.5267840127003122,-1.0335351048340895,8.898378592910679e-4,-0.002381417292244446,0.42567567567567566,0.4055299539170507,0.5437956204379562,2981,2068,5.439781021897811,4.595555555555555,4012,7.8821218074656185,1644,5.516778523489933,548,450,17,7,5,-56.80066111641449,-22.135415534988475,-0.10365084145331112,-0.049189812299974385,-1.703267388043755,-0.22779675464182114,-0.0031081521679630565,-5.062150103151581e-4,0.4251824817518248,0.37777777777777777,2
0.5080385852090032,3170,1620,5.096463022508039,3.9901477832512313,4809,8.334488734835356,1694,5.360759493670886,622,406,32,5,2,-142.38556970801503,-49.453387468272176,-0.22891570692606916,-0.121806373074562,-0.9218736868102279,-1.3572552998228606,-0.001482112036672392,-0.0033429933493173904,0.39067524115755625,0.3793103448275862,0.6526315789473685,4254,2046,7.463157894736842,4.703448275862069,4213,7.758747697974218,2107,5.663978494623656,570,435,9,6,5,113.45860709363909,-32.078792945129294,0.19905018788357734,-0.07374435159799837,3.0322470427887853,0.6048347837025827,0.005319731654015412,0.0013904247901208799,0.5175438596491229,0.4,-232
0.5900826446280992,4198,1893,6.938842975206612,4.507142857142857,5077,9.23090909090909,2099,5.879551820728292,605,420,8,6,1,105.19500210413105,17.706268021233626,0.1738760365357538,0.042157781002937204,1.9555675851717502,0.2240192937480312,0.003232343115986364,5.333792708286457e-4,0.46942148760330576,0.4095238095238095,0.5095320623916811,3220,1336,5.580589254766031,3.630434782608696,4769,8.864312267657992,1450,4.931972789115647,577,368,30,5,4,-72.48224391623683,-75.70922600981817,-0.12561914023611234,-0.20573159241798414,-0.12787463983579128,-2.1579279602916053,-2.216198264051842e-4,-0.00586393467470545,0.37954939341421146,0.3451086956521739,164
0.6477272727272727,4652,1497,7.5519480519480515,3.696296296296296,4534,7.710884353741497,2170,5.452261306532663,616,405,17,5,6,100.58887695384537,-56.62645321420323,0.16329363141858014,-0.13981840299803266,2.7166277871716487,-0.9693756306319069,0.004410110044109819,-0.002393520075634338,0.5194805194805194,0.37530864197530867,0.5982608695652174,3487,1725,6.064347826086957,4.457364341085271,4198,7.674588665447898,1627,4.729651162790698,575,387,14,6,4,-19.974929355277318,-25.127627644398366,-0.03473900757439534,-0.06492927039896218,0.06034506369784465,-0.5893340395520141,1.0494793686581677e-4,-0.0015228269755866,0.44521739130434784,0.3798449612403101,55
0.6536585365853659,4515,1311,7.341463414634147,3.7244318181818183,5283,8.790349417637271,1998,4.970149253731344,615,352,19,2,2,139.28135205010867,-29.940801935459543,0.2264737431709084,-0.08505909640755552,4.717118674927481,-0.561660448099443,0.0076701116665487505,-0.0015956262730097814,0.5300813008130081,0.4005681818181818,0.6058631921824105,3407,2033,5.54885993485342,4.40997830802603,4506,7.795847750865052,1447,3.889784946236559,614,461,16,7,2,-20.849627172146132,-12.084845925107095,-0.03395704751163865,-0.02621441632344272,-1.7040176608828324,-0.030758327877030367,-0.0027752730633270888,-6.672088476579256e-5,0.4723127035830619,0.41865509761388287,109
0.5625,3361,2046,6.001785714285714,4.725173210161663,4243,8.222868217054264,1521,4.828571428571428,560,433,10,8,4,-24.896670748139414,30.659341366963897,-0.04445834062167753,0.07080679299529768,-1.2756269409170065,1.5550311810555555,-0.0022779052516375114,0.0035912960301513986,0.4160714285714286,0.45265588914549654,0.6546489563567363,3776,1880,7.165085388994307,4.253393665158371,3925,7.7263779527559056,1759,5.098550724637681,527,442,15,1,8,126.0205617049634,-37.786901343590436,0.23912820057867817,-0.08549072702169781,2.7021375368290683,-1.3708901612166078,0.005127395705558004,-0.0031015614507163072,0.4952561669829222,0.3891402714932127,-90
0.5129533678756477,2917,1920,5.037996545768567,4.413793103448276,4318,8.131826741996234,1305,4.393939393939394,579,435,17,2,6,-91.55549035268587,-51.88582866760514,-0.15812692634315348,-0.11927776705196584,-1.748061933661322,-1.539889196041277,-0.003019105239484148,-0.0035399751633132808,0.3609671848013817,0.35172413793103446,0.569811320754717,3706,2520,6.992452830188679,4.883720930232558,4389,8.69108910891089,1865,6.196013289036545,530,516,15,7,5,25.711549329096165,5.430002887269978,0.04851235722470975,0.010523261409437943,0.456451801352617,1.5207850176719053,8.612298138728623e-4,0.0029472577861858634,0.44150943396226416,0.42054263565891475,-130
0.5316239316239316,2678,1796,4.5777777777777775,4.380487804878049,3797,7.031481481481482,1562,5.022508038585209,585,410,21,5,4,-166.69060206131647,-58.88763362449391,-0.28494120010481444,-0.1436283746938876,-3.2172879264235092,-1.896649024128334,-0.005499637481065828,-0.004625973229581303,0.38290598290598293,0.375609756097561,0.6116504854368932,3766,2226,7.312621359223301,4.666666666666667,4182,8.552147239263803,1740,5.523809523809524,515,477,8,6,5,64.88107488816806,8.192989439158758,0.12598266968576322,0.01717607848880243,1.3254443973147398,0.7096320427097719,0.0025736784413878445,0.001487698202745853,0.46990291262135925,0.39832285115303984,-261
0.6224677716390423,4338,1435,7.988950276243094,3.4578313253012047,4899,9.494186046511627,2054,6.094955489614243,543,415,10,4,2,171.9472753958284,-46.05919726962173,0.3166616489794261,-0.11098601751716078,4.365405339976221,-0.8317157632153225,0.008039420515609986,-0.002004134369193548,0.5156537753222836,0.344578313253012,0.5759717314487632,3348,1887,5.915194346289753,4.471563981042654,4406,8.313207547169812,1532,4.699386503067485,566,422,14,3,7,33.39820524976467,-18.69127149242819,0.059007429769902246,-0.04429211254129903,0.508442906418124,-0.6431109262165682,8.983090219401483e-4,-0.001523959540797555,0.46113074204946997,0.47393364928909953,134
0.4811320754716981,2557,1709,4.824528301886793,4.240694789081886,4658,9.663900414937759,1287,5.047058823529412,530,403,18,9,5,-146.5538835525943,-40.2652424832689,-0.27651676141998927,-0.09991375306022059,-2.076041196941791,-1.3825015463122106,-0.003917058862154323,-0.003430524928814418,0.35471698113207545,0.3746898263027295,0.548728813559322,3303,2503,6.997881355932203,4.696060037523452,3760,8.64367816091954,1574,6.077220077220077,472,533,8,2,5,50.5391457836434,-1.7725507746352132,0.10707446140602415,-0.003325611209446929,0.4405775391136877,0.5239515222617641,9.334269896476435e-4,9.830234939245106e-4,0.4279661016949153,0.3977485928705441,-182
0.5746527777777778,3170,2241,5.503472222222222,4.446428571428571,4568,8.459259259259259,1321,3.990936555891239,576,504,19,4,5,-16.29578630816194,16.831181673096886,-0.028291295673892256,0.033395201732335095,-0.7607916717056719,0.3493107629503144,-0.0013208188744890136,6.930769106157031e-4,0.4513888888888889,0.4623015873015873,0.5272045028142589,3756,1847,7.046904315196998,4.305361305361306,4452,9.160493827160494,2006,7.1387900355871885,533,429,15,3,3,32.58889192978418,1.0456846621917344,0.061142386359820236,0.002437493385062318,0.06064623130970592,0.1651928107500843,1.1378279795442011e-4,3.850648269232734e-4,0.41275797373358347,0.4219114219114219,-30
0.6461538461538462,4156,1938,7.104273504273504,4.325892857142857,4317,7.849090909090909,2106,5.571428571428571,585,448,7,4,6,140.489701069361,-61.566578493912765,0.24015333516130083,-0.1374253984239124,2.2045695402007666,-1.1243253975818597,0.003768494940514131,-0.002509654905316651,0.505982905982906,0.37276785714285715,0.583904109589041,3495,1398,5.984589041095891,3.982905982905983,4256,7.98499061913696,1852,5.431085043988269,584,351,11,6,5,-1.400258482596961,-69.2405156125051,-0.0023977028811591797,-0.1972664262464533,0.16353836295174473,-1.950638451255063,2.800314434105218e-4,-0.005557374505000179,0.4212328767123288,0.3561253561253561,158
0.636215334420881,4438,1942,7.239804241435563,4.315555555555555,4797,8.10304054054054,2332,5.994858611825193,613,450,13,4,5,124.80512457132869,-7.905628559556625,0.20359726683740406,-0.017568063465681388,1.1233729533837267,-0.026600237560285733,0.0018325823056830777,-5.911163902285719e-5,0.5089722675367048,0.4577777777777778,0.5535055350553506,3355,1777,6.1900369003690034,4.556410256410256,4509,8.858546168958743,1414,4.74496644295302,542,390,18,2,5,-7.538682939944009,-23.0660949494036,-0.013909009114287841,-0.059143833203598964,0.675030289005723,-0.8008069109500626,0.0012454433376489354,-0.002053351053718109,0.4575645756457565,0.382051282051282,142
0.6690265486725664,4346,2130,7.692035398230089,4.712389380530974,4283,7.887661141804788,2067,5.468253968253968,565,452,12,10,4,126.60686905018778,3.790753954519978,0.2240829540711288,0.008386623793185792,3.434590545514161,0.5916786592060342,0.00607892131949409,0.0013090235823142351,0.5203539823008849,0.44026548672566373,0.5445544554455446,3763,1967,6.20957095709571,4.595794392523365,4866,8.551845342706503,1911,5.808510638297872,606,428,26,7,2,-78.70944963645077,23.060582556867345,-0.1298835802581696,0.05387986578707324,-2.3896040746993834,0.90798997133017,-0.003943241047358719,0.0021214718956312382,0.4372937293729373,0.4532710280373832,169
0.5909090909090909,4019,1848,7.026223776223776,4.267898383371825,4781,8.886617100371748,1866,5.537091988130563,572,433,14,7,7,87.27567306527004,-28.659719551835636,0.15257984801620636,-0.06618872875712618,2.212066029041849,-1.1088031714630726,0.0038672483025207153,-0.0025607463544181815,0.46503496503496505,0.3995381062355658,0.5902255639097744,3418,1777,6.424812030075188,4.3341463414634145,3862,7.755020080321285,1609,5.124203821656051,532,410,13,7,1,44.88410601633837,12.062375968407812,0.08436862033146311,0.029420429191238565,0.9613153129055858,0.1584811490251351,0.0018069836708751613,3.8653938786618316e-4,0.4774436090225564,0.3902439024390244,-25
0.49528301886792453,2384,2776,5.622641509433962,4.681281618887015,3641,9.359897172236504,1059,5.042857142857143,424,593,21,5,4,-87.4374127407742,20.709306131893154,-0.20622031306786368,0.034922944573175636,-2.0165486755190076,-0.1939262869873366,-0.004756011027167471,-3.2702577906802124e-4,0.38443396226415094,0.3996627318718381,0.4850187265917603,2459,1591,4.604868913857678,3.8710462287104623,4511,9.003992015968064,1249,4.822393822393822,534,411,17,7,3,-132.66083426064318,-34.011243048099054,-0.2484285285779835,-0.08275241617542349,-2.096794899162643,-0.5130074140262544,-0.003926582208169744,-0.0012481932214750714,0.34831460674157305,0.35766423357664234,112
0.5649241146711635,4086,1664,6.8903878583473865,4.571428571428571,4681,8.541970802919709,2010,6.017964071856287,593,364,13,4,3,34.99760969145166,3.685091181666783,0.059017891553881374,0.010123876872710942,0.720961360433937,0.4011002423602831,0.0012157864425530135,0.0011019237427480305,0.43844856661045534,0.41208791208791207,0.5673076923076923,3464,1687,5.551282051282051,4.186104218362283,3932,6.874125874125874,1887,5.360795454545454,624,403,25,4,5,-47.27841971745898,-41.774355875981286,-0.07576669826515862,-0.10365845130516449,-0.8378183684094503,-1.28138116122759,-0.0013426576416818113,-0.003179605859125533,0.40865384615384615,0.34987593052109184,92
0.6,4148,1807,7.09059829059829,4.375302663438257,4868,9.099065420560748,1877,5.362857142857143,585,413,14,4,5,70.61187939074381,-19.861484738643128,0.1207040673346048,-0.048090762079039055,1.1329526781333046,-0.22409852275244135,0.0019366712446723154,-5.426114352359355e-4,0.48547008547008547,0.4043583535108959,0.5360134003350083,3452,1448,5.782244556113903,3.978021978021978,4953,9.054844606946984,1417,4.428125,597,364,12,9,1,-10.106053181914763,-12.833142314717906,-0.016928062281264263,-0.035255885479994246,1.1882294594929532,-0.9718387045955202,0.001990334103003272,-0.002669886551086594,0.4271356783919598,0.3489010989010989,44
0.5705521472392638,3503,1573,5.372699386503068,4.043701799485861,4260,6.995073891625616,2077,5.583333333333333,652,389,19,8,3,-71.38420116283807,-55.51895689676424,-0.10948497110864733,-0.14272225423332707,-1.4996394720100195,-1.161861909214781,-0.002300060539892668,-0.0029867915403978948,0.41411042944785276,0.38046272493573263,0.6306913996627319,3929,1790,6.6256323777403034,4.282296650717703,4278,7.585106382978723,2068,5.529411764705882,593,418,13,5,3,67.56409791335436,-41.33966504192751,0.11393608417091797,-0.09889872019599882,0.8868123164121091,-0.29074097160708745,0.001495467649936103,-6.955525636533192e-4,0.5025295109612141,0.3444976076555024,-110
0.5502645502645502,3052,1612,5.382716049382716,4.49025069637883,3644,6.940952380952381,1622,5.198717948717949,567,359,14,4,2,-44.52395754814517,-29.721452133463263,-0.07852549832124368,-0.08278956026034336,-1.7348664368948572,-0.6129256668328076,-0.0030597291655993955,-0.001707313835188879,0.37566137566137564,0.3370473537604457,0.5714285714285714,3670,1564,5.957792207792208,3.7777777777777777,4645,8.149122807017545,1987,5.644886363636363,616,414,18,11,4,-68.97249500424167,-70.31627874044142,-0.11196833604584687,-0.1698460839141097,-0.6880221714557717,-2.098689281002133,-0.001116919109506123,-0.005069297780198389,0.4155844155844156,0.34299516908212563,49
0.5026929982046678,2977,1634,5.344703770197486,4.085,4669,8.961612284069098,1102,3.9357142857142855,557,400,29,2,3,-105.33812609855539,-48.5194461242923,-0.1891169229776578,-0.12129861531073076,-2.5493016643174213,-1.6801724640555902,-0.0045768432034424085,-0.004200431160138975,0.3734290843806104,0.34,0.596039603960396,3318,2550,6.57029702970297,4.951456310679611,4309,9.033542976939204,1504,4.996677740863787,505,515,19,2,6,41.06666113867858,5.717715048802667,0.08132012106669026,0.01110235931806343,0.27937572991703763,1.1973083392575488,5.532192671624508e-4,0.0023248705616651434,0.4693069306930693,0.41941747572815535,-156
0.5530612244897959,3031,2605,6.185714285714286,5.316326530612245,4226,8.896842105263158,1328,4.9185185185185185,490,490,15,4,9,-5.690310603472619,19.411624847958503,-0.01161287878259718,0.03961556091420103,0.5430683772774105,0.2927556712385192,0.0011083028107702255,5.974605535479984e-4,0.42653061224489797,0.3836734693877551,0.6356466876971609,4131,1744,6.5157728706624605,4.518134715025907,4595,7.632890365448505,1962,4.86848635235732,634,386,20,3,3,65.7376162216908,-3.071545715569836,0.10368709183231987,-0.007957372320129108,0.7385376558523792,-0.4512599629951005,0.001164885892511639,-0.0011690672616453382,0.4747634069400631,0.4274611398963731,-48
0.5902777777777778,3500,1520,6.076388888888889,3.9583333333333335,3553,6.691148775894539,2129,6.261764705882353,576,384,16,5,2,-11.191064238708103,-36.79367632301605,-0.019428930969979344,-0.09581686542452096,-1.3161265269082862,-0.9615627870221828,-0.0022849418869935524,-0.0025040697578702677,0.4357638888888889,0.3645833333333333,0.5727272727272728,3320,1820,6.036363636363636,4.232558139534884,3924,7.739644970414201,1678,5.326984126984127,550,430,11,3,4,56.456472692261244,-56.802351121782344,0.10264813216774771,-0.13209849098088916,1.7908593711261904,-0.9314814472662325,0.0032561079475021647,-0.0021662359238749595,0.4618181818181818,0.36511627906976746,-70
0.4664484451718494,2913,1388,4.76759410801964,4.32398753894081,5260,9.409660107334526,1068,3.7473684210526317,611,321,19,6,5,-169.6091823508831,-40.11929590492562,-0.27759276980504594,-0.12498223023341315,-3.0444755489169224,-1.6443166006585974,-0.004982775039143899,-0.0051224816219894,0.3698854337152209,0.3613707165109034,0.5734513274336284,3654,2340,6.467256637168141,4.579256360078278,4267,8.020676691729323,1767,5.453703703703703,565,511,17,4,7,15.107990276757313,-43.43906279384664,0.026739805799570464,-0.08500795067288971,0.12261126843210446,-0.31514142125915334,2.1701109457009638e-4,-6.167151100961905e-4,0.4247787610619469,0.3816046966731898,-145
0.5996677740863787,3571,1911,5.931893687707642,3.98125,4805,8.34201388888889,1366,3.78393351800554,602,480,9,4,4,87.67457938253422,-28.505236524029836,0.14563883618361168,-0.05938590942506216,2.5366647058846405,-0.7835925510091861,0.004213728747316678,-0.0016324844812691378,0.4634551495016611,0.3645833333333333,0.6148648648648649,3627,1700,6.1266891891891895,4.722222222222222,4520,8.100358422939069,1790,4.917582417582418,592,360,22,1,6,-18.45298004296672,-35.81265644722918,-0.03117057439690324,-0.09947960124230329,0.13377709564351803,-1.3089564372307039,2.2597482372215883e-4,-0.0036359901034186217,0.4577702702702703,0.36944444444444446,126
0.5800376647834274,3335,1849,6.28060263653484,3.9424307036247335,4434,9.030549898167006,1522,4.941558441558442,531,469,10,3,5,44.4669628844243,-40.77662666116207,0.08374192633601563,-0.0869437668681494,0.8095077570100145,-1.4018689282124253,0.0015244967175329842,-0.002989059548427346,0.4274952919020716,0.3837953091684435,0.5610932475884244,3601,1510,5.789389067524116,4.005305039787799,5132,8.654300168634064,1529,4.3810888252149,622,377,19,4,2,-7.215370796714933,-44.99921114617877,-0.011600274592789282,-0.11936130277501,-1.7482568060413501,-1.537929306913814,-0.0028107022605166404,-0.004079388081999507,0.43729903536977494,0.32891246684350134,87
0.5352622061482821,3158,1722,5.710669077757685,4.305,4506,8.698841698841699,1371,4.631756756756757,553,400,21,9,5,-59.176042762050436,-46.92972811705984,-0.10700911891871688,-0.11732432029264961,-2.545379772660545,-0.18380992599726653,-0.004602856731755054,-4.595248149931663e-4,0.4014466546112116,0.3975,0.5903614457831325,3074,2727,6.172690763052209,4.887096774193548,4070,8.678038379530918,1209,4.112244897959184,498,558,11,4,5,49.03311097386652,23.218648916822257,0.09846006219651912,0.041610481929788994,1.053591954443837,1.43562188746079,0.0021156464948671426,0.00257279908147095,0.45582329317269077,0.46774193548387094,-142
0.48120300751879697,2289,1848,4.302631578947368,4.338028169014085,3484,7.228215767634855,1290,5.0390625,532,426,21,4,10,-161.86034224826352,-83.95981448566947,-0.3042487636245555,-0.19708876639828513,-2.7429057475953025,-2.172843357980004,-0.005155837871419742,-0.00510057126286386,0.33270676691729323,0.33098591549295775,0.5884476534296029,3393,1996,6.124548736462094,4.090163934426229,4235,8.097514340344167,1558,4.779141104294479,554,488,17,4,7,-5.204034755851363,-36.428464704412,-0.009393564541247948,-0.07464849324674591,0.13281815325141444,-0.1911041285274645,2.397439589375712e-4,-3.91606820753001e-4,0.44584837545126355,0.36885245901639346,-212
0.5267175572519084,3017,1636,5.75763358778626,4.141772151898734,4176,8.96137339055794,1482,5.369565217391305,524,395,21,9,1,-64.59907681446253,-29.356562772479112,-0.12328068094363079,-0.0743204120822256,-1.5498469456392128,-0.22149830319530062,-0.002957723178700788,-5.607551979627864e-4,0.41030534351145037,0.3620253164556962,0.5921696574225123,3588,1455,5.853181076672104,3.911290322580645,4497,7.766839378238342,1542,4.24793388429752,613,372,21,8,6,-53.940862702297885,-49.54523471445034,-0.08799488205921352,-0.13318611482379122,-1.9611134872469531,-1.8891403710180685,-0.0031992063413490263,-0.005078334330693732,0.4469820554649266,0.3709677419354839,48
